"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
sf36_5a,sf_36,"5. Durante las 4 últimas semanas, ¿ha tenido alguno de los siguientes problemas en su trabajo o en sus actividades cotidianas, a causa de algún problema emocional (como estar triste, deprimido o nervioso)?",radio,"a. ¿Tuvo que reducir el tiempo dedicado al trabajo o a sus actividades cotidianas, por algún problema emocional?","1, Sí | 2, No",,,,,,,,RH,,,,
sf36_5b,sf_36,,radio,"b. ¿Hizo menos de lo que hubiera querido hacer, por algún problema emocional?","1, Sí | 2, No",,,,,,,,RH,,,,
sf36_5c,sf_36,,radio,"c. ¿No hizo su trabajo o sus actividades cotidianas tan cuidadosamente como de costumbre, por algún problema emocional?","1, Sí | 2, No",,,,,,,,RH,,,,
sf36_6,sf_36,6,radio,"Durante las 4 últimas semanas, ¿hasta qué punto su salud física o los problemas emocionales han dificultado sus actividades sociales habituales con la familia, los amigos, los vecinos u otras personas?","1, Nada | 2, Un poco | 3, Regular | 4, Bastante | 5, Mucho",,,,,,,,,,,,
sf36_7,sf_36,7,radio,"¿Tuvo dolor en alguna parte del cuerpo durante las 4 últimas semanas?","1, No, ninguno | 2, Sí, muy poco | 3, Sí, un poco | 4, Sí, moderado | 5, Sí, mucho | 6, Sí, muchísimo",,,,,,,,,,,,
sf36_8,sf_36,8,radio,"Durante las 4 últimas semanas, ¿hasta qué punto el dolor le ha dificultado su trabajo habitual (incluido el trabajo fuera de casa y las tareas domésticas)?","1, Nada | 2, Un poco | 3, Regular | 4, Bastante | 5, Mucho",,,,,,,,,,,,
sf36_9a,sf_36," 9. Las preguntas que siguen se refieren a cómo se ha sentido y cómo le han ido las cosas durante las 4 últimas semanas. En cada pregunta responda lo que se parezca más a cómo se ha sentido usted. Durante las 4 últimas semanas, ¿cuánto tiempo...",radio,"a.  se sintió lleno de vitalidad?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9b,sf_36,,radio,"b. estuvo muy nervioso?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9c,sf_36,,radio,"c. se sintió tan bajo de moral que nada podía animarle?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9d,sf_36,,radio,"d. se sintió calmado y tranquilo?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9e,sf_36,,radio,"e. tuvo mucha energía?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9f,sf_36,,radio,"f. se sintió desanimado y triste?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9g,sf_36,,radio,"g. se sintió agotado?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9h,sf_36,,radio,"h. se sintió feliz?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_9i,sf_36,,radio,"i. se sintió cansado?","1, Siempre | 2, Casi siempre | 3, Muchas veces | 4, Algunas veces | 5, Sólo alguna vez | 6, Nunca",,,,,,,,,,sf36_9,,
sf36_10,sf_36,10,radio,"Durante las 4 últimas semanas, ¿con qué frecuencia la salud física o los problemas emocionales le han dificultado sus actividades sociales (como visitar a los amigos o familiares)?","1, Siempre | 2, Casi siempre | 3, Algunas veces | 4, Sólo alguna vez | 5, Nunca",,,,,,,,,,,,
sf36_11a,sf_36,"11. Por favor, diga si le parece CIERTA o FALSA cada una de las siguientes frases:",radio,"a. Creo que me pongo enfermo más fácilmente que otras personas.","1, Totalmente cierta | 2, Bastante cierta | 3, No lo sé | 4, Bastante falsa | 5, Totalmente falsa",,,,,,,,,,sf36_11,,
sf36_11b,sf_36,,radio,"b. Estoy tan sano como cualquiera.","1, Totalmente cierta | 2, Bastante cierta | 3, No lo sé | 4, Bastante falsa | 5, Totalmente falsa",,,,,,,,,,sf36_11,,
sf36_11c,sf_36,,radio,"c. Creo que mi salud va a empeorar.","1, Totalmente cierta | 2, Bastante cierta | 3, No lo sé | 4, Bastante falsa | 5, Totalmente falsa",,,,,,,,,,sf36_11,,
sf36_11d,sf_36,,radio,"d. Mi salud es excelente","1, Totalmente cierta | 2, Bastante cierta | 3, No lo sé | 4, Bastante falsa | 5, Totalmente falsa",,,,,,,,,,sf36_11,,
bipq_1,bipq,"Para las siguientes preguntas, por favor marque el número que mejor se corresponda con lo que piensa: ",radio,"1. ¿En qué medida la esclerosis múltiple (EM) afecta su vida?","0, 0 No le afecta en absoluto | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Le afecta gravemente",,,,,,,,,,,,
bipq_2,bipq,,radio,"2. ¿Cuánto tiempo cree que durará su EM?","0, 0 Muy poco tiempo | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Toda la vida",,,,,,,,,,,,
bipq_3,bipq,,radio,"3. ¿Cuánto control cree que tiene sobre su EM?","0, Ningún control | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Control absoluto",,,,,,,,,,,,
bipq_4,bipq,,radio,"4. ¿En qué medida cree que su tratamiento puede ser útil su EM?","0, 0 Nada | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Extremamente útil",,,,,,,,,,,,
bipq_5,bipq,,radio,"5. ¿En qué medida nota síntomas o molestias por su EM?","0, 0 Ningún síntoma | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Muchos síntomas graves",,,,,,,,,,,,
bipq_6,bipq,,radio,"6. ¿Cuánto le preocupa su EM?","0, 0 No me preocupada nada | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Me preocupa muchísimo",,,,,,,,,,,,
bipq_7,bipq,,radio,"7. ¿Hasta qué punto comprende en qué consiste la EM?","0, 0 No la comprendo para nada 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 La comprendo claramente",,,,,,,,,,,,
bipq_8,bipq,,radio,"8. ¿Cuánto le afecta la EM a nivel emocional? (por ejemplo, ¿le hace sentir enfadado/a, asustado/a, disgustado/a o deprimido/a?)","0, 0 No me afecta para nada emocionalmente | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Me afecta muchisímo emocionalmente",,,,,,,,,,,,
csri_1_1a,csri,"En los últimos 3 meses, ¿Ha tenido consulta con algunos de estos profesionales sanitarios?",radio,"médico de cabecera","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1b,csri,,radio,neurólogo/a,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1c,csri,,radio,psiquiatra,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1d,csri,,radio,"otro médico (especificar)","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1e,csri,,radio,enfermero/a,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1f,csri,,radio,farmacéutico/a,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1g,csri,,radio,"psicólogo/a o psicoterapeuta","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1h,csri,,radio,fisioterapeuta,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1i,csri,,radio,"trabajador social","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1j,csri,,radio,"trabajador de salud mental de la comunidad","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1k,csri,,radio,acupunturista,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1l,csri,,radio,osteópata,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1m,csri,,radio,homeópata/herborista,"0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1n,csri,,radio,"terapeuta ocupacional","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1o,csri,,radio,"otros profesionales sanitarios","0, No | 1, Sí","Haga constar únicamente los contactos individuales.",,,,,,,,,csri_1_1,,
csri_1_1d2,csri,,text,"Por favor, especifique los servicios de otros tipos de médicos",,,,,,,"[csri_1_1d]=""1""",,,,,,
csri_1_1o2,csri,,text,"Por favor, especifique los servicios de otros profesionales sanitarios",,,,,,,"[csri_1_1o]=""1""",,,,,,
csri_1_5a,csri,"1. En los últimos 6 meses, ¿cuántos contactos relacionados con la EM ha tenido con el/la?:",text,"médico de cabecera",,,,,,,"([csri_1_2a]=0 or [csri_1_2a]="""") and ([csri_1_3a]=0 or [csri_1_3a]="""") and [csri_1_1a]=""1""",,,,,,
csri_1_5b,csri,,text,neurólogo/a,,,,,,,"([csri_1_2b]=0 or [csri_1_2b]="""") and ([csri_1_3b]=0 or [csri_1_3b]="""") and [csri_1_1b]=""1""",,,,,,
csri_1_5c,csri,,text,psiquiatra,,,,,,,"([csri_1_2c]=0 or [csri_1_2c]="""") and ([csri_1_3c]=0 or [csri_1_3c]="""") and [csri_1_1c]=""1""",,,,,,
csri_1_5d,csri,,text,"otro médico",,,,,,,"([csri_1_2d]=0 or [csri_1_2d]="""") and ([csri_1_3d]=0 or [csri_1_3d]="""") and [csri_1_1d]=""1""",,,,,,
csri_1_5e,csri,,text,enfermero/a,,,,,,,"([csri_1_2e]=0 or [csri_1_2e]="""") and ([csri_1_3e]=0 or [csri_1_3e]="""") and [csri_1_1e]=""1""",,,,,,
csri_1_5f,csri,,text,farmacéutico/a,,,,,,,"([csri_1_2f]=0 or [csri_1_2f]="""") and ([csri_1_3f]=0 or [csri_1_3f]="""") and [csri_1_1f]=""1""",,,,,,
csri_1_5g,csri,,text,"psicólogo/a o psicoterapeuta",,,,,,,"([csri_1_2g]=0 or [csri_1_2g]="""") and ([csri_1_3g]=0 or [csri_1_3g]="""") and [csri_1_1g]=""1""",,,,,,
csri_1_5h,csri,,text,fisioterapeuta,,,,,,,"([csri_1_2h]=0 or [csri_1_2h]="""") and ([csri_1_3h]=0 or [csri_1_3h]="""") and [csri_1_1h]=""1""",,,,,,
csri_1_5i,csri,,text,"trabajador social",,,,,,,"([csri_1_2i]=0 or [csri_1_2i]="""") and ([csri_1_3i]=0 or [csri_1_3i]="""") and [csri_1_1i]=""1""",,,,,,
csri_1_5j,csri,,text,"trabajador de salud mental de la comunidad",,,,,,,"([csri_1_2j]=0 or [csri_1_2j]="""") and ([csri_1_3j]=0 or [csri_1_3j]="""") and [csri_1_1j]=""1""",,,,,,
csri_1_5k,csri,,text,acupunturista,,,,,,,"([csri_1_2k]=0 or [csri_1_2k]="""") and ([csri_1_3k]=0 or [csri_1_3k]="""") and [csri_1_1k]=""1""",,,,,,
csri_1_5l,csri,,text,osteópata,,,,,,,"([csri_1_2l]=0 or [csri_1_2l]="""") and ([csri_1_3l]=0 or [csri_1_3l]="""") and [csri_1_1l]=""1""",,,,,,
csri_1_5m,csri,,text,homeópata/herborista,,,,,,,"([csri_1_2m]=0 or [csri_1_2m]="""") and ([csri_1_3m]=0 or [csri_1_3m]="""") and [csri_1_1m]=""1""",,,,,,
csri_1_5n,csri,,text,"terapeuta ocupacional",,,,,,,"([csri_1_2n]=0 or [csri_1_2n]="""") and ([csri_1_3n]=0 or [csri_1_3n]="""") and [csri_1_1n]=""1""",,,,,,
csri_1_5o,csri,,text,"otros profesionales sanitarios",,,,,,,"([csri_1_2o]=0 or [csri_1_2o]="""") and ([csri_1_3o]=0 or [csri_1_3o]="""") and [csri_1_1o]=""1""",,,,,,
csri_1_2a,csri,"1. En los últimos 6 meses, ¿cuántos contactos relacionados con la DEPRESIÓN ha tenido con el/la?:",text,"médico de cabecera",,,integer,,,,"[csri_1_1a]=""1""",,,,,,
csri_1_2b,csri,,text,neurólogo/a,,,integer,,,,"[csri_1_1b]=""1""",,,,,,
csri_1_2c,csri,,text,psiquiatra,,,integer,,,,"[csri_1_1c]=""1""",,,,,,
csri_1_2d,csri,,text,"otro médico",,,integer,,,,"[csri_1_1d]=""1""",,,,,,
csri_1_2e,csri,,text,enfermero/a,,,integer,,,,"[csri_1_1e]=""1""",,,,,,
csri_1_2f,csri,,text,farmacéutico/a,,,integer,,,,"[csri_1_1f]=""1""",,,,,,
csri_1_2g,csri,,text,"psicólogo/a o psicoterapeuta",,,integer,,,,"[csri_1_1g]=""1""",,,,,,
csri_1_2h,csri,,text,fisioterapeuta,,,integer,,,,"[csri_1_1h]=""1""",,,,,,
csri_1_2i,csri,,text,"trabajador social",,,integer,,,,"[csri_1_1i]=""1""",,,,,,
csri_1_2j,csri,,text,"trabajador de salud mental de la comunidad",,,integer,,,,"[csri_1_1j]=""1""",,,,,,
csri_1_2k,csri,,text,acupunturista,,,integer,,,,"[csri_1_1k]=""1""",,,,,,
csri_1_2l,csri,,text,osteópata,,,integer,,,,"[csri_1_1l]=""1""",,,,,,
csri_1_2m,csri,,text,homeópata/herborista,,,integer,,,,"[csri_1_1m]=""1""",,,,,,
csri_1_2n,csri,,text,"terapeuta ocupacional",,,integer,,,,"[csri_1_1n]=""1""",,,,,,
csri_1_2o,csri,,text,"otros profesionales sanitarios",,,integer,,,,"[csri_1_1o]=""1""",,,,,,
csri_1_3a,csri,"1. En los últimos 6 meses, ¿cuántos contactos NO relacionados con la DEPRESIÓN NI con la EM ha tenido con el/la?:",text,"médico de cabecera",,,integer,,,,"([csri_1_2a]=0 or [csri_1_2a]="""") and [csri_1_1a]=""1""",,,,,,
csri_1_3b,csri,,text,neurólogo/a,,,integer,,,,"([csri_1_2b]=0 or [csri_1_2b]="""") and [csri_1_1b]=""1""",,,,,,
csri_1_3c,csri,,text,psiquiatra,,,integer,,,,"([csri_1_2c]=0 or [csri_1_2c]="""") and [csri_1_1c]=""1""",,,,,,
csri_1_3d,csri,,text,"otro médico",,,integer,,,,"([csri_1_2d]=0 or [csri_1_2d]="""") and [csri_1_1d]=""1""",,,,,,
csri_1_3e,csri,,text,enfermero/a,,,integer,,,,"([csri_1_2e]=0 or [csri_1_2e]="""") and [csri_1_1e]=""1""",,,,,,
csri_1_3f,csri,,text,farmacéutico/a,,,integer,,,,"([csri_1_2f]=0 or [csri_1_2f]="""") and [csri_1_1f]=""1""",,,,,,
csri_1_3g,csri,,text,"psicólogo/a o psicoterapeuta",,,integer,,,,"([csri_1_2g]=0 or [csri_1_2g]="""") and [csri_1_1g]=""1""",,,,,,
csri_1_3h,csri,,text,fisioterapeuta,,,integer,,,,"([csri_1_2h]=0 or [csri_1_2h]="""") and [csri_1_1h]=""1""",,,,,,
csri_1_3i,csri,,text,"trabajador social",,,integer,,,,"([csri_1_2i]=0 or [csri_1_2i]="""") and [csri_1_1i]=""1""",,,,,,
csri_1_3j,csri,,text,"trabajador de salud mental de la comunidad",,,integer,,,,"([csri_1_2j]=0 or [csri_1_2j]="""") and [csri_1_1j]=""1""",,,,,,
csri_1_3k,csri,,text,acupunturista,,,integer,,,,"([csri_1_2k]=0 or [csri_1_2k]="""") and [csri_1_1k]=""1""",,,,,,
csri_1_3l,csri,,text,osteópata,,,integer,,,,"([csri_1_2l]=0 or [csri_1_2l]="""") and [csri_1_1l]=""1""",,,,,,
csri_1_3m,csri,,text,homeópata/herborista,,,integer,,,,"([csri_1_2m]=0 or [csri_1_2m]="""") and [csri_1_1m]=""1""",,,,,,
csri_1_3n,csri,,text,"terapeuta ocupacional",,,integer,,,,"([csri_1_2n]=0 or [csri_1_2n]="""") and [csri_1_1n]=""1""",,,,,,
csri_1_3o,csri,,text,"otros profesionales sanitarios",,,integer,,,,"([csri_1_2o]=0 or [csri_1_2o]="""") and [csri_1_1o]=""1""",,,,,,
csri_1_4a,csri,"1. ¿Cuál fue la duración promedio de su contacto (en minutos) con e/la?:",text,"médico de cabecera",,,integer,,,,"([csri_1_2a]>0 or [csri_1_3a]>0 or [csri_1_5a]>0) and [csri_1_1a]=""1""",,,,,,
csri_1_4b,csri,,text,neurólogo/a,,,integer,,,,"([csri_1_2b]>0 or [csri_1_3b]>0 or [csri_1_5b]>0) and [csri_1_1b]=""1""",,,,,,
csri_1_4c,csri,,text,psiquiatra,,,integer,,,,"([csri_1_2c]>0 or [csri_1_3c]>0 or [csri_1_5c]>0) and [csri_1_1c]=""1""",,,,,,
csri_1_4d,csri,,text,"otro médico",,,integer,,,,"([csri_1_2d]>0 or [csri_1_3d]>0 or [csri_1_5d]>0) and [csri_1_1d]=""1""",,,,,,
csri_1_4e,csri,,text,enfermero/a,,,integer,,,,"([csri_1_2e]>0 or [csri_1_3e]>0 or [csri_1_5e]>0) and [csri_1_1e]=""1""",,,,,,
csri_1_4f,csri,,text,farmacéutico/a,,,integer,,,,"([csri_1_2f]>0 or [csri_1_3f]>0 or [csri_1_5f]>0) and [csri_1_1f]=""1""",,,,,,
csri_1_4g,csri,,text,"psicólogo/a o psicoterapeuta",,,integer,,,,"([csri_1_2g]>0 or [csri_1_3g]>0 or [csri_1_5g]>0) and [csri_1_1g]=""1""",,,,,,
csri_1_4h,csri,,text,fisioterapeuta,,,integer,,,,"([csri_1_2h]>0 or [csri_1_3h]>0 or [csri_1_5h]>0) and [csri_1_1h]=""1""",,,,,,
csri_1_4i,csri,,text,"trabajador social",,,integer,,,,"([csri_1_2i]>0 or [csri_1_3i]>0 or [csri_1_5i]>0) and [csri_1_1i]=""1""",,,,,,
csri_1_4j,csri,,text,"trabajador de salud mental de la comunidad",,,integer,,,,"([csri_1_2j]>0 or [csri_1_3j]>0 or [csri_1_5j]>0) and [csri_1_1j]=""1""",,,,,,
csri_1_4k,csri,,text,acupunturista,,,integer,,,,"([csri_1_2k]>0 or [csri_1_3k]>0 or [csri_1_5k]>0) and [csri_1_1k]=""1""",,,,,,
csri_1_4l,csri,,text,osteópata,,,integer,,,,"([csri_1_2l]>0 or [csri_1_3l]>0 or [csri_1_5l]>0) and [csri_1_1l]=""1""",,,,,,
csri_1_4m,csri,,text,homeópata/herborista,,,integer,,,,"([csri_1_2m]>0 or [csri_1_3m]>0 or [csri_1_5m]>0) and [csri_1_1m]=""1""",,,,,,
csri_1_4n,csri,,text,"terapeuta ocupacional",,,integer,,,,"([csri_1_2n]>0 or [csri_1_3n]>0 or [csri_1_5n]>0) and [csri_1_1n]=""1""",,,,,,
csri_1_4o,csri,,text,"otros profesionales sanitarios",,,integer,,,,"([csri_1_2o]>0 or [csri_1_3o]>0 or [csri_1_5o]>0) and [csri_1_1o]=""1""",,,,,,
csri_2,csri,"En los últimos 3 meses, ",radio,"2.  ¿Ha sido hospitalizado/a?","0, No | 1, Sí",,,,,,,,,,,,
csri_2_inpat_adm_times,csri,,radio,"Si la respuesta es si, ¿Cuántas veces?","0, 1 vez | 1, 2 veces | 2, 3 veces | 3, 4 veces | 4, Más de 4 veces",,,,,,"[csri_2] = '1'",,,,,,
csri_2_inpatient_stays,csri,,text,"Si es más de 4, ¿Cuántas veces?",,,number,4,100,,"[csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_1st_1,csri,"3. En caso afirmativo (primer ingreso)",text,"¿Cuál era el nombre del hospital, el servicio y el tipo de sala?",,,,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_1st_2,csri,,text,"¿Cuál fue el motivo de ingreso?",,,,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_1st_3,csri,,text,"¿Cuál fue la fecha de ingreso?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_1st_4,csri,,text,"¿Cuál fue la fecha de alta?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_1st_5,csri,,text,"¿Cuántos días estuvo ingresado?",,,integer,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_2nd_1,csri,"3. En caso afirmativo (segundo ingreso)",text,"¿Cuál era el nombre del hospital, el servicio y el tipo de sala?",,,,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_2nd_2,csri,,text,"¿Cuál fue el motivo de ingreso?",,,,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_2nd_3,csri,,text,"¿Cuál fue la fecha de ingreso?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_2nd_4,csri,,text,"¿Cuál fue la fecha de alta?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_2nd_5,csri,,text,"¿Cuántos días estuvo ingresado?",,,integer,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_3rd_1,csri,"3. En caso afirmativo (tercer ingreso)",text,"¿Cuál era el nombre del hospital, el servicio y el tipo de sala?",,,,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_3rd_2,csri,,text,"¿Cuál fue el motivo de ingreso?",,,,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_3rd_3,csri,,text,"¿Cuál fue la fecha de ingreso?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_3rd_4,csri,,text,"¿Cuál fue la fecha de alta?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_3rd_5,csri,,text,"¿Cuántos días estuvo ingresado?",,,integer,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_4th_1,csri,"3. En caso afirmativo (cuarto ingreso)",text,"¿Cuál era el nombre del hospital, el servicio y el tipo de sala?",,,,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_4th_2,csri,,text,"¿Cuál fue el motivo de ingreso?",,,,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_4th_3,csri,,text,"¿Cuál fue la fecha de ingreso?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_4th_4,csri,,text,"¿Cuál fue la fecha de alta?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_3_4th_5,csri,,text,"¿Cuántos días estuvo ingresado?",,,integer,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",,,,,,
csri_4,csri,"4. En los últimos 3 meses, ",text,"¿Cuántas veces ha sido atendido por los servicios de urgencias?",,,integer,,,,,,,,,,
csri_5_1_1,csri,"5. En los últimos 6 meses, ¿ha recibido ayuda por parte de familiares o amigos en alguna de las siguientes tareas, como consecuencia de problemas de salud?",radio,"cuidado de los hijos","0, No | 1, Sí",,,,,,,,,,,,
csri_5_1_2,csri,,radio,"cuidado personal (por ejemplo, lavarse, vestirse)","0, No | 1, Sí",,,,,,,,,,,,
csri_5_1_3,csri,,radio,"ayuda en casa (por ejemplo, cocinar, limpiar, etc.)","0, No | 1, Sí",,,,,,,,,,,,
csri_5_1_4,csri,,radio,"ayuda fuera de casa (por ejemplo, hacer la compra, transporte)","0, No | 1, Sí",,,,,,,,,,,,
csri_5_1_5,csri,,radio,"Otras ayudas","0, No | 1, Sí",,,,,,,,,,,,
csri_5_1_5a,csri,"Si ''Otras ayudas''",text,"Por favor, especifique cuáles",,,,,,,"[csri_5_1_5]=""1""",,,,,,
csri_5_2_1,csri,"5. Si en los últimos 6 meses, ha recibido ayuda por parte de familiares o amigos, como consecuencia de problemas de salud, ¿cuál fue el promedio de horas semanales?",text,"cuidado de los hijos",,,integer,,,,,,,,,,
csri_5_2_2,csri,,text,"cuidado personal (por ejemplo, lavarse, vestirse)",,,integer,,,,,,,,,,
csri_5_2_3,csri,,text,"ayuda en casa (por ejemplo, cocinar, limpiar, etc.)",,,integer,,,,,,,,,,
csri_5_2_4,csri,,text,"ayuda fuera de casa (por ejemplo, hacer la compra, transporte)",,,integer,,,,,,,,,,
csri_5_2_5,csri,,text,"Otras ayudas",,,integer,,,,,,,,,,
csri_6_num_med,csri,"6.Por favor, indique cualquier medicación que haya tomado en los últimos 3 meses",dropdown,"En los últimos 3 meses, ¿cuántos medicamentos ha tomado con regularidad?","0, Ninguno | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, Más de 6",,,,,,,,,,,,
