"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
ids_3,ids_sr,,radio,"3. Te vroeg wakker worden:","0, Meestal word ik niet eerder dan 30 minuten voordat ik op moet staan, wakker. | 1, Ik word meer dan 30 minuten voordat ik op moet staan wakker, meer dan de helft van de tijd. | 2, Ik word tenminste 1 uur voordat ik op moet staan wakker, meer dan de helft van de tijd. | 3, Ik word tenminste 2 uur voordat ik op moet staan wakker, meer dan de helft van de tijd.",,,,,,,y,,,,,
ids_4,ids_sr,,radio,"4. Te veel slapen:","0, Ik slaap niet langer dan 7-8 uur per nacht, zonder overdag een dutje te doen. | 1, Ik slaap niet langer dan 10 uur binnen één etmaal (inclusief dutten). | 2, Ik slaap niet langer dan 12 uur binnen één etmaal (inclusief dutten). | 3, Ik slaap langer dan 12 uur binnen één etmaal (inclusief dutten).",,,,,,,y,,,,,
ids_5,ids_sr,,radio,"5. Somber voelen:","0, Ik ben niet somber | 1, Ik ben minder dan de helft van de tijd somber | 2, Ik ben meer dan de helft van de tijd somber | 3, Ik ben bijna altijd somber",,,,,,,y,,,,,
ids_6,ids_sr,,radio,"6. Prikkelbaar voelen:","0, Ik voel mij niet prikkelbaar | 1, Ik voel mij minder dan de helft van de tijd prikkelbaar | 2, Ik voel mij meer dan de helft van de tijd prikkelbaar | 3, Ik voel mij bijna altijd heel erg prikkelbaar",,,,,,,y,,,,,
ids_7,ids_sr,,radio,"7. Angstige of gespannen voelen:","0, Ik voel mij niet angstig of gespannen | 1, Ik voel mij minder dan de helft van de tijd angstig of gespannen | 2, Ik voel mij meer dan de helft van de tijd angstig of gespannen | 3, Ik voel mij bijna altijd uiterst angstig of gespannen",,,,,,,y,,,,,
ids_8,ids_sr,,radio,"8. De invloed van prettige gebeurtenissen op uw stemming","0, Bij prettige gebeurtenissen verbetert de stemming gedurende een aantal uren tot een normaal niveau | 1, Bij prettige gebeurtenissen verbetert de stemming, maar ik voel mij niet zoals gewoonlijk | 2, Mijn stemming klaart slechts op bij een beperkt aantal zeer gewenste en aangename gebeurtenissen | 3, Mijn stemming klaart helemaal niet op, ook al gebeuren er prettige dingen in mijn leven",,,,,,,y,,,,,
ids_9,ids_sr,,radio,"9. Stemming in relatie tot de tijd van de dag:","0, Er is geen duidelijk verband tussen mijn stemming en de tijd van de dag | 1, Mijn stemming houdt vaak verband met de tijd van de dag tengevolge van omgevingsfactoren (bv alléén zijn, werken) | 2, Over het algemeen is mijn stemming meer gerelateerd aan de tijd van de dag dan aan gebeurtenissen in mijn leven | 3, Mijn stemming is duidelijk voorspelbaar beter of slechter op een bepaald tijdstip van de dag",,,,,,,y,,,,,
ids_9a,ids_sr,,radio,"10. Is uw stemming typisch slechter in de (één aankruisen):","1, Ochtend? | 2, Middag? | 3, Avond?",,,,,,"[ids_9]=""1"" or [ids_9]=""2"" or [ids_9]=""3"" ",y,,,,,
ids_9b,ids_sr,,radio,"11. Zijn uw stemmingswisselingen toe te schrijven aan de omgeving? (één aankruisen)","0, Ja | 1, Nee",,,,,,"[ids_9]=""1"" or [ids_9]=""2"" or [ids_9]=""3"" ",y,,,,,
ids_10,ids_sr,,radio,"12. De kwaliteit van uw stemming:","0, De stemming (innerlijke gevoelens) die ik ervaar is vaak een normale stemming | 1, Mijn stemming is somber, maar deze somberheid lijkt sterk op verdriet | 2, Mijn stemming is somber, maar deze somberheid is enigszins anders dan wat ik bij verdriet zou voelen | 3, Mijn stemming is somber, maar deze somberheid voelt geheel anders dan verdriet",,,,,,,y,,,,,
ids_11,ids_sr,"Kruis bij elke vraag het antwoord aan dat de afgelopen zeven dagen het meest op u van toepassing was. Beantwoord nu óf vraag 13 óf vraag 14 (dus niet beide)",radio,"13. Verminderde eetlust:","0, Mijn eetlust is niet anders dan gewoonlijk | 1, Ik eet wat minder vaak of minder grote hoeveelheden dan gewoonlijk | 2, Ik eet veel minder dan gewoonlijk en alleen met inspanning | 3, Ik eet nauwelijks binnen een etmaal en alleen met extreme inspanning of op aandringen van anderen",,,,,,[ids_12]='',y,,,,,
ids_12,ids_sr,,radio,"14. Toegenomen eetlust:","0, Mijn eetlust is niet anders dan gewoonlijk | 1, Ik voel vaker dan gewoonlijk de behoefte om te eten. | 2, Ik eet regelmatig vaker en grotere hoeveelheden dan gewoonlijk. | 3, Ik voel een sterke neiging om zowel tijdens maaltijden als tussendoor te veel te eten.",,,,,,[ids_11]='',y,,,,,
ids_13,ids_sr,"Kruis bij elke vraag het antwoord aan dat de afgelopen 2 weken het meest op u van toepassing was. Beantwoord nu óf vraag 15 óf vraag 16 (dus niet beide)",radio,"15. Gewichtsafname gedurende de afgelopen 2 weken:","0, Geen gewichtsverandering | 1, Ik heb het gevoel dat ik wat ben afgevallen | 2, Ik ben 1 kg of meer afgevallen | 3, Ik ben 2½ kg of meer afgevallen",,,,,,[ids_14]='',y,,,,,
ids_14,ids_sr,,radio,"16. Gewichtstoename gedurende de afgelopen 2 weken:","0, Geen gewichtsverandering | 1, Ik heb het gevoel dat ik wat ben aangekomen | 2, Ik ben 1 kg of meer aangekomen | 3, Ik ben 2½ g of meer aangekomen",,,,,,[ids_13]='',y,,,,,
ids_15,ids_sr,"Kruis bij elke vraag het antwoord aan dat de afgelopen zeven dagen het meest op u van toepassing was.",radio,"17. Concentratie/besluitvaardigheid","0, Er is geen verandering in gebruikelijke concentratievermogen of in besluitvaardigheid | 1, Ik voel mij nu en dan besluiteloos of merk dat ik mijn aandacht er niet bij kan houden | 2, Ik heb bijna altijd grote moeite om mijn aandacht vast te houden en om beslissingen te nemen | 3, Ik kan mij niet goed genoeg concentreren om te lezen of kan zelfs niet de kleinste beslissingen nemen",,,,,,,y,,,,,
ids_16,ids_sr,,radio,"18. Zelfbeeld:","0, Ik vind mijzelf even waardevol en nuttig als een ander | 1, Ik maak mijzelf meer verwijten dan gewoonlijk | 2, Ik heb sterk de indruk dat ik anderen in moeilijkheden breng | 3, Ik denk voortdurend aan mijn grotere en kleinere tekortkomingen",,,,,,,y,,,,,
ids_17,ids_sr,,radio,"19. Toekomstverwachting:","0, Ik heb een optimistische kijk op de toekomst | 1, Ik ben af en toe pessimistisch over mijn toekomst, maar meestal geloof ik dat het wel weer beter zal gaan | 2, Ik ben er vrij zeker van dat mijn nabije toekomst (1-2 maanden) niet veel goeds te bieden heeft | 3, Ik heb geen hoop dat mij in de toekomst iets goeds zal overkomen",,,,,,,y,,,,,
ids_18,ids_sr,,radio,"20. Gedachten aan dood en zelfmoord:","0, Ik denk niet aan zelfmoord of aan de dood | 1, Ik heb het gevoel dat mijn leven leeg is en vraag me af of het nog de moeite waard is | 2, Ik denk enkele malen per week wel even aan zelfmoord of aan de dood | 3, Ik denk een aantal keren per dag serieus na over zelfmoord of dood, óf ik heb zelfmoordplannen gemaakt, óf ik heb al een poging gedaan om mijn leven te beëindigen",,,,,,,y,,,,,
ids_19,ids_sr,,radio,"21. Algemene interesse:","0, Geen verandering van mijn normale interesse in andere mensen en activiteiten | 1, Ik merk dat ik minder geïnteresseerd ben in anderen en in activiteiten | 2, Ik heb alleen nog interesse in één of twee dingen die ik voorheen deed | 3, Ik heb vrijwel geen interesse meer in dingen die ik voorheen deed",,,,,,,y,,,,,
ids_20,ids_sr,,radio,"22. Energie:","0, Geen verandering in mijn gebruikelijke energie | 1, Ik word sneller moe dan gewoonlijk | 2, Ik heb grote moeite met het beginnen aan of volhouden van gebruikelijke dagelijkse activiteiten (bijvoorbeeld boodschappen doen, huiswerk, koken, of naar het werk gaan) | 3, Ik ben niet in staat om mijn normale dagelijkse activiteiten uit te voeren vanwege een gebrek aan energie",,,,,,,y,,,,,
ids_21,ids_sr,,radio,"23. Plezier en genieten (seksuele leven buiten beschouwing laten):","0, Ik geniet net zoveel van aangename bezigheden als gewoonlijk | 1, Ik heb minder plezier in aangename bezigheden dan gewoonlijk | 2, Ik heb nauwelijks plezier bij welke activiteit dan ook | 3, Ik kan nergens meer van genieten",,,,,,,y,,,,,
ids_22,ids_sr,,radio,"24. Belangstelling voor seks (scoor belangstelling en niet activiteit):","0, Ik heb evenveel belangstelling voor seks als gewoonlijk | 1, Mijn belangstelling voor seks is wat minder dan gewoonlijk, of ik beleef niet meer hetzelfde plezier aan seks als vroeger | 2, Ik heb weinig behoefte aan seks of beleef er zelden plezier aan | 3, Ik heb absoluut geen interesse in seks of beleef er geen plezier aan",,,,,,,y,,,,,
ids_23,ids_sr,,radio,"25. Gevoel van traagheid:","0, Ik denk, spreek en beweeg in mijn normale tempo | 1, Mijn denken is vertraagd en mijn stem klinkt vlak en saai | 2, Ik heb meer tijd nodig om te antwoorden op vragen, en mijn denken is zeker vertraagd | 3, Het kost me zeker veel moeite om te reageren op vragen",,,,,,,y,,,,,
ids_24,ids_sr,,radio,"26. Rusteloos gevoel:","0, Ik voel mij niet rusteloos | 1, Ik ben vaak zenuwachtig, ik wring met mijn handen en ik kan niet rustig op een stoel zitten | 2, Ik heb de neiging te bewegen en ben nogal rusteloos | 3, Ik kan vaak niet stilzitten en loop dan te ijsberen",,,,,,,y,,,,,
ids_25,ids_sr,,radio,"27. Pijnklachten:","0, Ik heb geen zwaar gevoel in mijn armen of benen en geen andere pijnklachten | 1, Soms heb ik hoofd-, buik-, rug- of gewrichtspijn, maar deze pijnen zijn af en toe aanwezig en belemmeren mij niet dingen te doen | 2, Bovenstaande pijnen heb ik vaak | 3, Deze pijnen zijn zo erg dat ik moet stoppen met mijn bezigheden",,,,,,,y,,,,,
ids_26,ids_sr,,radio,"28. Andere lichamelijke klachten:","0, Ik heb geen last van versnelde of onregelmatige hartslag, wazig zien, zweten, warme en koude golven, oorsuizingen, pijn in de borst of beven | 1, Ik heb enkele van deze klachten maar ze zijn licht en slechts af en toe aanwezig | 2, Ik heb meerdere van deze klachten en heb daar behoorlijk last van | 3, Deze klachten zijn zo erg dat ik moet stoppen met mijn bezigheden",,,,,,,y,,,,,
ids_27,ids_sr,,radio,"29. Paniek/fobische klachten:","0, Ik heb geen paniekaanvallen of specifieke angsten (fobieën) zoals voor dieren of hoogtevrees | 1, Ik heb lichte paniekaanvallen of angsten die gewoonlijk mijn gedrag niet veranderen en mij niet verhinderen te functioneren | 2, Ik heb duidelijke paniekaanvallen of angsten waardoor mijn gedrag moet aanpassen, hoewel ik kan blijven functioneren | 3, Ik heb tenminste één keer per week paniekaanvallen of ernstige angsten waardoor ik mijn dagelijkse activiteiten moet onderbreken",,,,,,,y,,,,,
ids_28,ids_sr,,radio,"30. Verstopping/diarree:","0, Er is geen verandering in de normale stoelgang | 1, Ik heb af en toe last van lichte verstopping of diarree | 2, Ik heb vaak last van verstopping of diarree zonder dat dit mijn dagelijks functioneren beïnvloedt | 3, Ik heb last van verstopping of diarree waarvoor ik medicatie neem of waardoor mijn dagelijkse activiteiten worden beïnvloed",,,,,,,y,,,,,
ids_29,ids_sr,,radio,"31. Gevoeligheid:","0, Ik voel mij niet snel afgewezen, gekleineerd, bekritiseerd of gekwetst door anderen | 1, Ik voel mij soms afgewezen, gekleineerd, bekritiseerd en gekwetst door anderen | 2, Ik voel mij vaak afgewezen, gekleineerd, bekritiseerd en gekwetst door anderen, maar dit heeft slechts weinig invloed op mijn relaties of werk | 3, Ik voel mij vaak afgewezen, gekleineerd, bekritiseerd en gekwetst door anderen en deze gevoelens verstoren mijn relaties en werk",,,,,,,y,,,,,
ids_30,ids_sr,,radio,"32. Zwaar gevoel/lichamelijke energie:","0, Ik ervaar geen zwaar gevoel in mijn lichaam en geen verminderde lichamelijke energie | 1, Ik ervaar af en toe een zwaar gevoel in mijn lichaam en het ontbreken van energie, maar zonder negatieve invloed op werk, school of op mijn activiteiten | 2, Meer dan de helft van de tijd heb ik een zwaar gevoel in mijn lichaam (ontbreken van lichamelijke energie) | 3, Ik voel mij een aantal uren per dag, een aantal dagen per week zwaar in mijn lichaam (ontbreken van lichamelijke energie)",,,,,,,y,,,,,
cidi_1,cidi_sf,"Deze vragen gaan over perioden van somberheid of depressie die u mogelijk heeft gehad sinds de vorige meting.",radio,"Heeft u zich sinds de vorige meting wel eens twee weken of langer somber, leeg of depressief gevoeld?","0, Ja | 1, Nee",,,,,,,y,,,,,
cidi_2,cidi_sf,,radio,"Denkt u bij de volgende vraag aan de periode van twee weken sinds de vorige meting waarin deze gevoelens het ergst waren. Tijdens deze periode van twee weken, hoe vaak voelde u zich zo?","0, Bijna elke dag, het grootste deel van de dag | 1, Minder vaak",,,,,,"[cidi_1]=""0""",y,,,,,
cidi_3,cidi_sf,,radio,"Heeft u sinds de vorige meting twee weken of langer gehad waarin u uw interesse verloor voor de meeste dingen, zoals werk, hobby's en andere dingen waar u gewoonlijk plezier aan beleeft?","0, Ja | 1, Nee",,,,,,"[cidi_1] = ""1"" or [cidi_2]=""1""",y,,,,,
cidi_4,cidi_sf,,radio,"Denkt u bij de volgende vraag aan de periode van twee weken sinds de vorige meting waarin het verlies van interesse voor dingen het ergst was. Tijdens deze periode van twee weken, hoe vaak voelde u zich zo?","0, Bijna elke dag, het grootste deel van de dag | 1, Minder vaak",,,,,,"[cidi_3] = '0'",y,,,,,
cidi_5,cidi_sf,,radio,"Tijdens de periode dat u zich somber, leeg of depressief voelde, heeft u toen twee weken of langer gehad waarin u uw interesse verloor voor de meeste dingen, zoals werk, hobby's en andere dingen waar u gewoonlijk plezier aan beleeft?","0, Ja | 1, Nee",,,,,,"[cidi_2]=""0""",y,,,,,
cidi_6,cidi_sf,,radio,"Denkt u bij de volgende vraag aan de periode van twee weken sinds de vorige meting waarin het verlies van interesse voor dingen het ergst was. Tijdens deze periode van twee weken, hoe vaak voelde u zich zo?","0, Bijna elke dag, het grootste deel van de dag | 1, Minder vaak",,,,,,"[cidi_5]=""0""",y,,,,,
cidi_7,cidi_sf,"Mensen die periodes hebben waarin ze zich somber, leeg of depressief voelen of hun interesse verliezen, hebben vaak ook gelijktijdig last van andere klachten. Tijdens deze periode van tenminste twee weken sinds de vorige meting waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....had u toen een gebrek aan energie of voelde u zich moe, meer dan gebruikelijk?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_8,cidi_sf,,radio,"....had u toen bijna dagelijks minder eetlust dan gewoonlijk?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_9,cidi_sf,,radio,"....viel u toen af zonder dat u dat probeerde, wel één kilo per week gedurende meerdere weken achtereen?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_10,cidi_sf,,text,"Hoeveel viel u gedurende die weken af? (kg)",,kg,number,,,,"[cidi_9]=""0""",y,,,,,
cidi_11,cidi_sf,"Tijdens deze periode van tenminste twee weken sinds de vorige meting waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....had u toen twee weken of langer bijna dagelijks een veel grotere eetlust dan gewoonlijk?","0, Ja | 1, Ja, maar alleen als gevolg van een zwangerschap of groeispurt | 2, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_12,cidi_sf,,radio,"....nam uw eetlust zodanig toe dat u in gewicht aankwam - wel één kilo per week gedurende meerdere weken achtereen?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_13,cidi_sf,,text,"Hoeveel kwam u gedurende die weken aan? (kg)",,kg,number,,,,"[cidi_12]=""0""",y,,,,,
cidi_14,cidi_sf,"Tijdens deze periode van tenminste twee weken sinds de vorige meting waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....had u toen ook bijna elke nacht slaapproblemen, dat wil zeggen moeite met inslapen, midden in de nacht wakker worden of te vroeg wakker worden?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_15,cidi_sf,,radio,"....werd u twee weken of langer dagelijks minstens twee uur eerder wakker dan u wilde?","0, Ja | 1, Nee",,,,,,"[cidi_14]=""0""",y,,,,,
cidi_16,cidi_sf,,radio,"....sliep u toen bijna dagelijks meer dan gewoonlijk?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_17,cidi_sf,"Tijdens deze periode van tenminste twee weken sinds de vorige meting waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....sprak of bewoog u bijna dagelijks trager dan gewoon voor u is, zo dat andere mensen dit opgemerkt kunnen hebben?","0, Ja, ik sprak of bewoog trager en andere mensen hebben dit gemerkt | 1, Ja, ik sprak of bewoog trager maar andere mensen hebben dit niet gemerkt | 2, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_18,cidi_sf,,radio,"....moest u toen steeds maar bewegen - dat wil zeggen dat u niet stil kon zitten en maar op en neer bleef lopen, of dat u uw handen niet stil kon houden als u zat, zo dat andere mensen dit opgemerkt kunnen hebben?","0, Ja, ik moest steeds meer bewegen en andere mensen hebben dit gemerkt | 1, Ja, ik moest steeds meer bewegen maar andere mensen hebben dit niet gemerkt | 2, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_19,cidi_sf,,radio,"Tijdens deze periode van twee weken, had u toen veel meer moeite om u te concentreren dan gewoonlijk?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_20,cidi_sf,,radio,"Tijdens deze periode, was u in staat beslissingen te nemen over zaken waar u normaal zonder moeite over beslist?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_21,cidi_sf,,radio,"Soms voelen mensen zich schuldig of waardeloos. Tijdens deze periode van twee weken, voelde u zich schuldig of waardeloos?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_22,cidi_sf,,radio,"Tijdens deze periode van twee weken, dacht u toen veel aan de dood - uw eigen, of die van iemand anders of de dood in het algemeen?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_23,cidi_sf,"Denk bij de volgende vragen aan de periodes van tenminste twee weken sinds de vorige meting waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor.",radio,"Belemmerde één van deze periodes van twee weken of langer u ernstig in uw functioneren op uw werk, of in het zorgen voor het huishouden, uw familie of uzelf?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_24,cidi_sf,,text,"Hoe lang duurde de langste van dergelijke periodes? U mag een schatting geven.",,weken,integer,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_25,cidi_sf,,radio,"Heeft u met een hulpverlener (bijvoorbeeld een arts, psycholoog, sociaal werker, verpleegkundige, of een andere professionele hulpverlener) gesproken over deze problemen?","0, Ja | 1, Nee",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",y,,,,,
cidi_26,cidi_sf,,radio,"Heeft u sinds de vorige meting contact gehad met hulpverleningsinstanties voor problemen van uzelf die niet te maken hadden met uw lichamelijke gezondheid? (bijv. GGZ, psycholoog of maatschappelijk werk)","0, Ja | 1, Nee",,,,,,,y,,,,,
cidi_27,cidi_sf,,checkbox,"Wilt u van de volgende lijst aandoeningen aanvinken of die bij u zijn vastgesteld door een hulpverlener of arts sinds de vorige meting? U kunt meerdere antwoorden aanvinken. Sinds de vorige meting vastgesteld door een hulpverlener/arts:","0, Depressie | 1, Bipolaire stoornis (manisch depressief) | 2, Schizofrenie of psychose | 3, Eetstoornis | 4, Angststoornis | 5, Paniekstoornis | 6, Obsessieve compulsieve stoornis (dwangstoornis) | 7, Posttraumatische stress stoornis | 8, Fobie | 9, ADD/ADHD | 10, Alcoholverslaving | 11, Drugverslaving | 12, Anders | 13, Geen van deze aandoeningen",,,,,,"[cidi_26]=""0"" or [cidi_26]=""1""",y,,,,,
cidi_27a,cidi_sf,,text,"Als er sinds de vorige meting door een hulpverlener of arts een andere aandoening bij u is vastgesteld, welke was dat dan?",,,,,,,"[cidi_27(12)]=""1""",y,,,,,
cidi_28,cidi_sf,,checkbox,"Bent u sinds de vorige meting voor de volgende aandoeningen onder behandeling of controle van een hulpverlener of arts geweest? U kunt meerdere antwoorden aanvinken.
SInds de vorige meting onder behandeling of controle van hulpverlener/arts:","0, Depressie | 1, Bipolaire stoornis (manisch depressief) | 2, Schizofrenie of psychose | 3, Eetstoornis | 4, Angststoornis | 5, Paniekstoornis | 6, Obsessieve compulsieve stoornis (dwangstoornis) | 7, Posttraumatische stress stoornis | 8, Fobie | 9, ADD/ADHD | 10, Alcoholverslaving | 11, Drugverslaving | 12, Anders | 13, Geen van deze aandoeningen",,,,,,"[cidi_27(0)] = '1' or [cidi_27(1)] = '1' or [cidi_27(2)] = '1' or [cidi_27(3)] = '1' or [cidi_27(4)] = '1' or [cidi_27(5)] = '1' or [cidi_27(6)] = '1' or [cidi_27(7)] = '1' or [cidi_27(8)] = '1' or [cidi_27(9)] = '1' or [cidi_27(10)] = '1' or [cidi_27(11)] = '1' or [cidi_27(12)] = '1'",y,,,,,
cidi_28a,cidi_sf,,text,"Als u sinds uw laatste meting onder behandeling of controle bent geweest bij een hulpverlener of arts voor een andere aandoening , voor welke aandoeining was dit dan?",,,,,,,"[cidi_28(12)]=""1""",y,,,,,
cidi_29,cidi_sf,,checkbox,"Heeft u sinds de vorige meting de volgende behandelingen gehad? U kunt meerdere antwoorden aanvinken.","0, Antidepressiva | 1, Psychotherapie (bijvoorbeeld cognitieve gedragstherapie, interpersoonlijke therapie of andere gesprekken met een psycholoog/psychotherapeut)| 2, Online hulpprogramma of e-health interventie | 3, Running therapie of fysieke inspanning | 4, Lichttherapie | 5, Opname in psychiatrisch ziekenhuis | 6, Elektroconvulsieve therapie (ECT) | 7, Anders | 8, Geen van deze behandelingen",,,,,,"[cidi_28(0)] = '1' or [cidi_28(1)] = '1' or [cidi_28(2)] = '1' or [cidi_28(3)] = '1' or [cidi_28(4)] = '1' or [cidi_28(5)] = '1' or [cidi_28(6)] = '1' or [cidi_28(7)] = '1' or [cidi_28(8)] = '1' or [cidi_28(9)] = '1' or [cidi_28(10)] = '1' or [cidi_28(11)] = '1' or [cidi_28(12)] = '1' or [cidi_28(13)] = '1' or [cidi_27(13)] = '1'",y,,,,,
cidi_29a,cidi_sf,,text,"Als u sinds uw laatste meting een andere behandeling heeft gehad, wat voor behandeling was dit dan?",,,,,,,"[cidi_29(7)]=""1""",y,,,,,
cidi_30,cidi_sf,,text,"Wat is uw gewicht in kilogram? Rond uw antwoord af op een geheel getal.",,kg,integer,,,,"[cidi_29(0)] = '1' or [cidi_29(1)] = '1' or [cidi_29(2)] = '1' or [cidi_29(3)] = '1' or [cidi_29(4)] = '1' or [cidi_29(5)] = '1' or [cidi_29(6)] = '1' or [cidi_29(7)] = '1' or [cidi_29(8)] = '1'",y,,,,,
gad7_1,gad7,"Hoe vaak hebt u in de afgelopen 2 weken last gehad vanéén of meer van de volgende problemen?",radio,"U nerveus, angstig of gespannen voelen","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
gad7_2,gad7,,radio,"Niet kunnen stoppen met u zorgen maken of dit niet kunnen beteugelen","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
gad7_3,gad7,,radio,"U te veel zorgen maken om verschillende dingen","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
gad7_4,gad7,,radio,"Moeite hebben u te ontspannen","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
gad7_5,gad7,,radio,"Zo rusteloos zijn dat het moeilijk is om stil te zitten","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
gad7_6,gad7,,radio,"Snel geërgerd of geïrriteerd zijn","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
gad7_7,gad7,,radio,"Bang zijn dat er iets vreselijks zou kunnen gebeuren","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,y,,,gad7,,
wsas_0,wsas,,radio,"Bent u met de VUT/pensioen, of niet werkzaam om een andere reden dan uw depressie?","0,Ja|1,Nee",,,,,,,y,,,,,
wsas_1,wsas,"Hoeveel hinder heeft u van uw (eventuele) depressie bij het uitvoeren van de volgende activiteiten? U kunt dit aangeven door middel van een cijfer van 0 tot 8. Een 0 betekent dat u helemaal geen hinder hebt ondervonden bij het uitvoeren van de activiteit en een 8 betekent dat u zeer ernstige hinder hebt ondervonden.",radio,"uw vermogen om het huishouden te doen (bijvoorbeeld schoonmaken, boodschappen doen en het huis in goede staat houden)","0, 0 Geen hinder | 1, 1 | 2, 2 | 3, 3 | 4, 4  Matige hinder| 5, 5 | 6, 6 | 7, 7 | 8, 8  Ernstige hinder",,,,,,,y,,,,,
wsas_2,wsas,,radio,"uw vermogen om te werken","0, 0 Geen hinder | 1, 1 | 2, 2 | 3, 3 | 4, 4  Matige hinder| 5, 5 | 6, 6 | 7, 7 | 8, 8  Ernstige hinder",,,,,,,y,,,,,
wsas_3,wsas,,radio,"uw vermogen om hechte vriendschappen met andere mensen te vormen en in stand te houden (onder andere met uw partner)","0, 0 Geen hinder | 1, 1 | 2, 2 | 3, 3 | 4, 4  Matige hinder| 5, 5 | 6, 6 | 7, 7 | 8, 8  Ernstige hinder",,,,,,,y,,,,,
wsas_4,wsas,,radio,"uw vermogen om ontspannende activiteiten uit te voeren met anderen (bijvoorbeeld op bezoek gaan, naar feestjes gaan)","0, 0 Geen hinder | 1, 1 | 2, 2 | 3, 3 | 4, 4  Matige hinder| 5, 5 | 6, 6 | 7, 7 | 8, 8  Ernstige hinder",,,,,,,y,,,,,
wsas_5,wsas,,radio,"uw vermogen om in uw eentje ontspannende activiteiten uit te voeren (bijvoorbeeld lezen, tuinieren, wandelen)","0, 0 Geen hinder | 1, 1 | 2, 2 | 3, 3 | 4, 4  Matige hinder| 5, 5 | 6, 6 | 7, 7 | 8, 8  Ernstige hinder",,,,,,,y,,,,,
